,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1422,FAT1,8.416731248,5.009195767,0.625184031,8.012353998,1.12533E-15,7.50255E-14
1423,FRG1-DT,15.8347315,1.259278155,0.504356548,2.496801439,0.012531911,0.038136694
1424,SDHA,95.52024307,0.939971574,0.273371403,3.438441495,0.000585073,0.003011439
1425,PDCD6,135.4740596,0.884192871,0.200997192,4.399030955,1.08735E-05,9.52676E-05
1426,EXOC3-AS1,1.881478789,3.204098206,1.051241814,3.04791739,0.002304333,0.009430915
1427,SLC9A3-AS1,30.76472383,-1.255404775,0.520798774,-2.410537116,0.01592905,0.04639825
1428,TPPP,1.167018687,2.345061779,0.965697376,2.42836093,0.015167241,0.044588932
1429,ZDHHC11B,25.43990069,4.740601852,0.595735155,7.957566068,1.75456E-15,1.14519E-13
1430,ZDHHC11,13.81873571,5.108305634,0.571436087,8.939417292,3.91228E-19,3.92086E-17
1431,SLC12A7,59.11550238,-1.078534478,0.360920498,-2.988288237,0.002805448,0.011128966
1432,MRPL36,52.41973263,2.004014162,0.412022992,4.863840615,1.1513E-06,1.33067E-05
1433,NDUFS6,166.4879487,0.569890439,0.205717511,2.770257309,0.005601202,0.019878702
1434,MED10,51.07263068,0.847607102,0.321161447,2.639193181,0.008310361,0.027495878
1435,SRD5A1,3.798666516,2.528173932,0.754950891,3.348792566,0.000811645,0.003973558
1436,CCT5,149.3231663,1.26548071,0.23683032,5.343406656,9.12158E-08,1.38509E-06
1437,MARCHF6,675.4529741,-0.640291314,0.119040687,-5.378760256,7.50005E-08,1.15811E-06
1438,TRIO,529.2214338,-0.965924456,0.134499482,-7.181622107,6.88891E-13,2.99754E-11
1439,OTULINL,5.834964229,4.075299185,0.717252664,5.681818124,1.3327E-08,2.49725E-07
1440,ANKH,1.101121327,1.944678645,0.586242266,3.317192838,0.000909268,0.004376999
1441,FBXL7,0.554631157,-1.117096993,0.415659941,-2.687526226,0.007198345,0.024430444
1442,MYO10,1.157699635,0.933312806,0.369185748,2.528030432,0.011470441,0.035600765
1443,BASP1,11.61029592,3.589464401,0.501942253,7.151150111,8.60538E-13,3.68253E-11
1444,LINC02100,44.93570224,2.191479932,0.442378691,4.953855091,7.27574E-07,8.85747E-06
1445,LINC02241,63.43010162,-1.032660542,0.248470195,-4.156074106,3.23763E-05,0.000247377
1446,CTD-2152M20.2,2.525033902,2.753170689,0.811822961,3.391343707,0.000695508,0.003467274
1447,GOLPH3,254.9794488,-0.720704751,0.167683498,-4.298006423,1.72341E-05,0.000144165
1448,GOLPH3-DT,5.778929419,2.741023342,0.677040816,4.048534858,5.15393E-05,0.000371858
1449,ZFR,560.5319263,-0.536200854,0.129746554,-4.132678966,3.58559E-05,0.000271171
1450,NPR3,205.5851804,1.582504392,0.234396315,6.751404743,1.46421E-11,5.05444E-10
1451,CTD-2203K17.1,6.344809353,3.141781193,0.620761981,5.061168835,4.16694E-07,5.3986E-06
1452,DNAJC21,88.95496919,-1.001013097,0.281025432,-3.562001807,0.000368038,0.00202319
1453,NIPBL,760.9765697,-0.645519977,0.140399932,-4.597722861,4.27134E-06,4.17604E-05
1454,WDR70,396.9779313,-0.466770227,0.180738247,-2.582575829,0.009806581,0.031325402
1455,RICTOR,601.945523,-0.516821069,0.139996763,-3.691664419,0.000222791,0.00131691
1456,FYB1,93.2344287,-1.017951193,0.304783289,-3.339918005,0.000838031,0.004087277
1457,DAB2,5.89638447,2.058019891,0.758991075,2.711520541,0.006697539,0.023037992
1458,PTGER4,70.6116612,-1.977818667,0.277817092,-7.11913961,1.08603E-12,4.57192E-11
1459,C5orf51,6.387386392,2.262484784,0.748809139,3.021443874,0.002515723,0.010171587
1460,SELENOP,1.075710559,-3.653192262,1.132695172,-3.225221007,0.001258755,0.005761194
1461,ANXA2R,57.44582899,1.194900369,0.337147029,3.544152153,0.000393878,0.002148349
1462,ZNF131,329.9426724,-0.471512709,0.172742591,-2.729568344,0.00634173,0.022009034
1463,MRPS30-DT,5.030334835,2.970825616,0.849467642,3.497279317,0.000470029,0.002489475
1464,PARP8,1043.632303,-0.444090567,0.138450783,-3.207569914,0.001338615,0.006046539
1465,PLPP1,97.7206528,1.256343534,0.327971784,3.830645184,0.000127808,0.000816015
1466,IL6ST,31.92077444,-1.281186425,0.415697319,-3.08201753,0.002056027,0.008597127
1467,CTD-2227I18.1,1.791567511,1.924873827,0.535749302,3.592862966,0.000327065,0.001834159
1468,AC008937.2,6.317022691,1.964989019,0.680221831,2.888747361,0.003867797,0.014572485
1469,GPBP1,385.4459849,-0.965596022,0.151305105,-6.381780859,1.7504E-10,4.96182E-09
1470,PDE4D,1001.26069,3.92229538,0.236732395,16.56847761,1.1777E-61,1.66312E-58
1471,RP11-266N13.2,4.367893221,4.115702287,0.906071332,4.542360123,5.56279E-06,5.25303E-05
1472,ELOVL7,7.202633253,3.887725743,0.572295506,6.79321383,1.09663E-11,3.88041E-10
1473,NDUFAF2,201.8310542,0.665551523,0.248233964,2.681146095,0.007337048,0.024809251
1474,SMIM15,9.498795545,3.270944719,0.527607011,6.199585395,5.66121E-10,1.47059E-08
1475,ZSWIM6,390.6964259,-1.659390776,0.204941734,-8.096890465,5.63818E-16,3.9452E-14
1476,KIF2A,297.2487254,0.46822425,0.192680893,2.430050234,0.01509673,0.044429675
1477,ADAMTS6,71.96404214,1.926035157,0.427463216,4.505733092,6.61442E-06,6.12136E-05
1478,PPWD1,70.43303527,0.886508866,0.283244331,3.129837984,0.001749027,0.007551467
1479,NLN,156.8345169,0.787579503,0.295796819,2.662569209,0.007754662,0.026006244
1480,ERBIN,228.3396812,-0.690958398,0.203557397,-3.394415565,0.000687752,0.003435224
1481,AC025442.4,10.42698472,2.006261766,0.687407063,2.918593471,0.003516144,0.01345315
1482,SREK1,523.404135,-0.800906987,0.142799917,-5.608595603,2.03975E-08,3.63783E-07
1483,MAST4,83.54674547,1.123225963,0.357492357,3.141957978,0.001678221,0.007306471
1484,MAST4-AS1,2.269034744,3.512511032,1.073623671,3.271640825,0.001069253,0.00501806
1485,CD180,3.164716335,3.023693628,0.636025726,4.754042965,1.99389E-06,2.1554E-05
1486,PIK3R1,773.0807539,-0.644272201,0.119664446,-5.383990179,7.28525E-08,1.13169E-06
1487,CCNB1,3.04413407,3.404210408,0.779964356,4.364571768,1.27372E-05,0.000109739
1488,AK6,16.92793351,1.977088432,0.459959054,4.29840094,1.72035E-05,0.000143986
1489,OCLN,52.64947831,-1.991958028,0.320198983,-6.221000481,4.93995E-10,1.30063E-08
1490,BDP1,346.3727786,-1.077876654,0.189479156,-5.688629179,1.28063E-08,2.40839E-07
1491,MCCC2,64.21712307,1.279892358,0.323411351,3.957475066,7.57462E-05,0.000518801
1492,PTCD2,16.54466824,3.448179548,0.557248808,6.187863482,6.09851E-10,1.57105E-08
1493,TNPO1,295.4460994,-0.52733609,0.165338054,-3.189441727,0.001425479,0.006375867
1494,FCHO2,36.10384575,-5.430077409,0.713322204,-7.612376813,2.69101E-14,1.4719E-12
1495,ENC1,1.440319566,2.706536828,1.04870726,2.580831593,0.009856265,0.031471165
1496,CERT1,256.9717951,-0.42518499,0.169350694,-2.510677577,0.01204997,0.037000244
1497,ANKDD1B,5.653551428,2.093438414,0.58690187,3.566930897,0.000361187,0.001991013
1498,POC5,32.12569222,1.824025979,0.413006037,4.416463235,1.00329E-05,8.90069E-05
1499,F2R,17.04299802,2.342744985,0.410930607,5.701072016,1.19056E-08,2.25264E-07
1500,S100Z,262.7563479,1.394394136,0.2426914,5.745544067,9.16259E-09,1.77692E-07
1501,CRHBP,15.70113226,2.303691997,0.464812749,4.95617214,7.18955E-07,8.76346E-06
1502,TBCA,165.0336069,0.556066608,0.205292731,2.708652205,0.006755712,0.023212392
1503,AP3B1,416.5300969,-0.909832954,0.165926967,-5.483333843,4.17384E-08,6.9122E-07
1504,SCAMP1,163.5799243,0.647658322,0.237801625,2.723523533,0.006458961,0.022345992
1505,LHFPL2,11.60332549,1.500883356,0.489350046,3.067095565,0.002161497,0.008960956
1506,JMY,76.84053265,-2.156620891,0.366766924,-5.88008556,4.10054E-09,8.69002E-08
1507,HOMER1,2.54155501,2.794859799,0.616005712,4.537067993,5.70417E-06,5.35723E-05
1508,MTX3,4.915697627,2.134410059,0.655981309,3.25376658,0.001138858,0.005285782
1509,DHFR,226.4181315,0.480352258,0.12148427,3.954028427,7.68463E-05,0.000525166
1510,SSBP2,1621.137033,-0.494277716,0.105083772,-4.703654119,2.55546E-06,2.69494E-05
1511,RPS23,4237.784457,0.446851874,0.10691676,4.179437101,2.92232E-05,0.000226636
1512,COX7C,425.4927435,0.890811877,0.142356172,6.257627357,3.90878E-10,1.05232E-08
1513,CCNH,235.9855548,-0.815788673,0.208765474,-3.907680024,9.31866E-05,0.000620206
1514,LINC02488,1.184855054,-2.39687002,0.516778248,-4.638101606,3.51624E-06,3.53307E-05
1515,MEF2C,423.8294686,1.301345909,0.222769139,5.841679493,5.16772E-09,1.08042E-07
1516,MEF2C-AS1,97.19245914,1.653480121,0.33078183,4.998702988,5.77172E-07,7.20136E-06
1517,CETN3,4.902195455,1.732137694,0.652032225,2.656521608,0.007895139,0.026414622
1518,MBLAC2,7.097539582,2.041137995,0.671484475,3.039739669,0.002367827,0.009654023
1519,POLR3G,13.28922577,1.529984779,0.560513902,2.729610763,0.006340914,0.022009034
1520,LYSMD3,33.9744119,-1.374396621,0.481850935,-2.852327394,0.004340038,0.01608641
1521,LUCAT1,1.659425226,-2.799168556,0.542180265,-5.162800522,2.43282E-07,3.34438E-06
1522,RP11-65F13.4,9.879285468,1.703031285,0.607306602,2.804236409,0.005043591,0.018260604
1523,RP11-549J18.1,5.380211801,2.803074383,1.042764167,2.688119205,0.007185574,0.024397969
1524,KIAA0825,118.3095442,-0.671772142,0.215896132,-3.111552461,0.001861064,0.007926375
1525,MCTP1,443.9232179,-0.576552158,0.176363598,-3.269110879,0.00107886,0.005053345
1526,FAM81B,21.31476786,2.375294538,0.53081508,4.474806065,7.64807E-06,6.96396E-05
1527,ARSK,9.206091236,2.890043125,0.59341837,4.870161209,1.11507E-06,1.29387E-05
1528,SPATA9,2.194458107,3.467088548,1.204730888,2.877894626,0.004003388,0.014996054
1529,ELL2,303.3229092,-1.761340602,0.244925655,-7.191327524,6.41644E-13,2.7998E-11
1530,ERAP2,218.4902644,0.541082772,0.204562384,2.645074635,0.00816729,0.027136012
1531,LIX1-AS1,3.990920111,3.811588752,0.763523203,4.992105985,5.97245E-07,7.40764E-06
1532,RIOK2,9.092436361,1.454952035,0.578378769,2.515569574,0.011884022,0.036628253
1533,CHD1,743.0491181,-1.369909031,0.130106854,-10.52910738,6.34331E-26,9.95323E-24
1534,FER,241.0298437,-0.583870548,0.223711626,-2.609924926,0.009056209,0.029430786
1535,MAN2A1,250.0654006,-1.004457016,0.185351511,-5.419200586,5.98661E-08,9.52828E-07
1536,CAMK4,0.885710329,-2.348336924,0.669988321,-3.505041584,0.000456536,0.002430373
1537,STARD4-AS1,14.30457388,1.590861955,0.510469431,3.116468604,0.001830312,0.00783042
1538,SRP19,76.9762184,1.145560679,0.284921423,4.02061968,5.80453E-05,0.000411536
1539,REEP5,28.10539478,2.072188976,0.488768294,4.239614149,2.23904E-05,0.000179706
1540,CTC-339F2.2,2.406978277,3.497760402,1.127456654,3.102345789,0.001919935,0.008128721
1541,SEMA6A,1.779919441,2.959542306,1.063205863,2.78360232,0.00537589,0.01919749
1542,LINC02147,815.6766295,-1.926476687,0.278978406,-6.905468841,5.00379E-12,1.87751E-10
1543,LINC02208,20.51885359,-1.428420561,0.447926727,-3.188960329,0.001427855,0.006384656
1544,DMXL1,142.7802632,-0.740209971,0.249648653,-2.965006865,0.003026762,0.011849223
1545,CTC-546K23.1,3.136792434,3.585088607,0.881892193,4.065223206,4.79865E-05,0.000350457
1546,SNX2,238.9041663,-1.155452947,0.242902367,-4.756861617,1.96626E-06,2.13146E-05
1547,SNX24,14.6150286,3.595804483,0.554241781,6.487790356,8.71044E-11,2.62225E-09
1548,ZNF608,5.024102305,3.276011725,0.706488618,4.637033974,3.53444E-06,3.5422E-05
1549,GRAMD2B,23.55111779,-1.970094899,0.721342422,-2.731150753,0.006311359,0.021928127
1550,LMNB1,24.55096814,1.726557005,0.391050762,4.415173615,1.00929E-05,8.9488E-05
1551,C5orf63,10.03791434,3.258576457,0.639510452,5.095423303,3.47963E-07,4.5924E-06
1552,PRRC1,56.87362607,1.209848125,0.34562425,3.500472333,0.000464434,0.002466504
1553,FBN2,15.78779216,5.442670031,0.555655644,9.795041391,1.18249E-22,1.4934E-20
1554,ISOC1,12.31831218,2.485634597,0.503082991,4.940804285,7.7801E-07,9.38323E-06
1555,CDC42SE2,1726.492522,-0.603267467,0.109830723,-5.4927023,3.9583E-08,6.59745E-07
1556,FNIP1,920.9103829,-0.797246317,0.119488837,-6.672140558,2.52099E-11,8.3499E-10
1557,IRF1-AS1,127.5604942,0.808981474,0.296022959,2.732833545,0.006279206,0.021831061
1558,IRF1,694.2226678,-1.702889913,0.140601399,-12.11147204,9.18312E-34,2.48833E-31
1559,TH2LCRR,2.003482958,2.938177424,1.182841369,2.483999546,0.012991597,0.039270422
1560,KIF3A,18.46407508,2.084728256,0.576875456,3.61382727,0.00030171,0.001708627
1561,UQCRQ,144.9528868,0.875017517,0.190735168,4.587604509,4.48361E-06,4.35575E-05
1562,AFF4,433.032811,-0.901409592,0.155168815,-5.809218784,6.2765E-09,1.27617E-07
1563,VDAC1,137.5674801,0.868541285,0.206618679,4.203595196,2.62709E-05,0.000206835
1564,PPP2CA,270.247306,-0.988200062,0.173475199,-5.696491867,1.22298E-08,2.30555E-07
1565,UBE2B,299.4926532,-1.217636725,0.185417467,-6.567001174,5.13386E-11,1.60462E-09
1566,SEC24A,109.1686463,-1.128912798,0.314178698,-3.593218786,0.000326618,0.001832317
1567,FAM13B,496.7060187,-0.7491991,0.143187543,-5.232292457,1.67421E-07,2.37942E-06
1568,BRD8,33.88595769,0.937492039,0.351464924,2.667384352,0.007644419,0.025680884
1569,KDM3B,233.573055,-0.551728247,0.213220913,-2.587589741,0.009665002,0.030955904
1570,EGR1,63.36338044,-4.199499463,0.585836609,-7.168380051,7.58904E-13,3.28379E-11
1571,ETF1,309.3046687,-0.86113887,0.162519796,-5.298670629,1.16649E-07,1.72425E-06
1572,SIL1,274.9431648,0.893280626,0.219863752,4.062882661,4.84704E-05,0.000352665
1573,MATR3,9.623310544,1.83525161,0.470072586,3.904187703,9.45424E-05,0.000628153
1574,SLC23A1,3.474369678,3.683402834,0.860711724,4.279484908,1.87326E-05,0.000154455
1575,MZB1,86.4248846,2.49673987,0.353824884,7.056428143,1.70837E-12,6.92893E-11
1576,PROB1,2.360643328,2.372824108,0.887311958,2.674171228,0.007491419,0.025248797
1577,UBE2D2,639.2350275,-0.406157931,0.132597702,-3.063084238,0.002190684,0.009060192
1578,CXXC5,109.7239105,1.218763068,0.236170365,5.16052497,2.46258E-07,3.37633E-06
1579,CTB-35F21.1,3.505465496,2.527383518,0.878120155,2.878175047,0.003999831,0.014986343
1580,CYSTM1,39.95889408,1.513944623,0.404494599,3.742805533,0.000181977,0.001111176
1581,SRA1,44.63032366,0.834754594,0.340868715,2.448903512,0.014329183,0.042546598
1582,APBB3,11.13317818,1.742504903,0.498677466,3.494252339,0.000475391,0.002515235
1583,SLC35A4,24.5311544,1.079068908,0.448315527,2.406940744,0.01608678,0.046743741
1584,NDUFA2,110.7382462,1.119153043,0.229799778,4.870122395,1.11529E-06,1.29387E-05
1585,TMCO6,3.000072605,3.041572262,0.869698439,3.497272302,0.000470042,0.002489475
1586,WDR55,18.12475975,1.223130211,0.419336415,2.916823261,0.003536161,0.013513093
1587,HARS2,26.90152095,1.555722349,0.449738893,3.459167917,0.000541847,0.002817895
1588,ZMAT2,71.28701547,0.90721606,0.282314717,3.213491911,0.001311315,0.00595108
1589,DIAPH1,381.6319993,-0.834751057,0.180390995,-4.627454153,3.70188E-06,3.6815E-05
1590,RELL2,3.318812613,3.919852292,0.643561054,6.090878666,1.12293E-09,2.70024E-08
1591,GNPDA1,9.085861405,5.384245901,0.650876275,8.272303216,1.31396E-16,1.02568E-14
1592,ARHGAP26,177.7068049,-0.81193756,0.273362504,-2.970186281,0.002976192,0.01168069
1593,NR3C1,338.9098654,-0.9533867,0.15939438,-5.981306865,2.21354E-09,4.9404E-08
1594,CTB-57H20.1,1.626257804,2.661369243,0.55973176,4.754722592,1.98719E-06,2.14965E-05
1595,RBM27,305.5512147,-0.455598367,0.170024526,-2.679603806,0.007370934,0.024902152
1596,TCERG1,434.3685572,-0.664490828,0.153605667,-4.325952562,1.51874E-05,0.000128638
1597,SH3TC2-DT,3.320524866,2.846948128,1.038940286,2.740242308,0.00613939,0.021455408
1598,ARHGEF37,2.674214289,2.631669177,0.906760882,2.90227471,0.003704635,0.014060054
1599,TIGD6,3.207387553,2.61888928,0.892833193,2.933234676,0.003354502,0.012918131
1600,HMGXB3,76.20946968,-1.366125236,0.324159058,-4.214366991,2.5048E-05,0.000198518
1601,PDGFRB,5.92737435,4.897359732,0.706016837,6.936604736,4.01636E-12,1.5367E-10
1602,CD74,1632.53528,0.367456072,0.128083525,2.868878513,0.0041193,0.015352496
1603,RPS14,4623.842489,0.467756346,0.122275766,3.825421502,0.000130549,0.000830443
1604,RBM22,66.17177441,-0.886466524,0.270015087,-3.283025897,0.001026992,0.004856407
1605,DCTN4,441.2515463,-0.868047568,0.134898366,-6.434826404,1.23615E-10,3.62992E-09
1606,ANXA6,69.49715125,0.984865913,0.284987165,3.455825502,0.00054861,0.002846397
1607,SPARC,7.362648833,2.294903607,0.62449498,3.674815143,0.000238022,0.001395783
1608,ATOX1,147.6252599,0.610335426,0.235477768,2.591902537,0.009544681,0.030627364
1609,G3BP1,212.1287611,0.930214773,0.207116267,4.491268535,7.08002E-06,6.50775E-05
1610,FAM114A2,11.96078887,1.549514759,0.589237854,2.629693168,0.008546196,0.028132256
1611,MFAP3,7.364387115,1.401020159,0.526853206,2.659222995,0.007832111,0.026231998
1612,SAP30L-AS1,5.733878535,4.276630457,0.612786749,6.978986511,2.97317E-12,1.15463E-10
1613,LARP1,233.7966454,-0.445939438,0.177934995,-2.506192998,0.012203899,0.037324192
1614,FAXDC2,1.656008087,1.639109839,0.661474133,2.477965136,0.013213406,0.039796084
1615,SGCD,1.840407473,1.195428403,0.458665838,2.606316634,0.009152181,0.029686779
1616,MED7,10.02947804,1.448766418,0.548633579,2.640681275,0.008273952,0.027410442
1617,CYFIP2,155.4361496,1.287834292,0.265077528,4.858330701,1.1838E-06,1.36316E-05
1618,THG1L,12.66407226,1.571126686,0.520037087,3.021182001,0.0025179,0.010175783
1619,CLINT1,598.028748,-0.645625954,0.135968357,-4.748354465,2.05078E-06,2.21179E-05
1620,TTC1,104.780864,0.715789377,0.281814512,2.539930868,0.011087438,0.034623048
1621,PTTG1,26.6976309,1.730231428,0.395724817,4.372309634,1.22939E-05,0.000106392
1622,MIR3142HG,1.260291489,2.569666629,1.023262639,2.511248365,0.012030502,0.036962386
1623,CCNG1,80.01037663,1.457717399,0.267711216,5.445111424,5.1773E-08,8.34275E-07
1624,MAT2B,27.35874285,0.972721266,0.373162706,2.606694745,0.009142082,0.029672608
1625,CTC-340A15.2,3.981653786,3.197882092,0.553757819,5.774874832,7.70103E-09,1.52781E-07
1626,CTC-535M15.2,0.783391414,-1.267026148,0.467386329,-2.710875497,0.006710582,0.023077746
1627,DOCK2,874.0568792,-0.340662209,0.129799692,-2.62452247,0.008677057,0.028472623
1628,INSYN2B,41.644247,2.677368962,0.404993692,6.610890525,3.82015E-11,1.21354E-09
1629,LCP2,140.8920445,0.686812498,0.230409224,2.980837679,0.002874611,0.011353727
1630,KCNIP1,21.70725704,4.332570234,0.520915521,8.317222382,9.00487E-17,7.38198E-15
1631,KCNMB1,13.30495422,2.318718807,0.688090325,3.369788416,0.000752259,0.003717975
1632,FBXW11,187.0394527,-0.619426916,0.209410376,-2.957957141,0.003096852,0.012068865
1633,SH3PXD2B,3.581479552,3.641267789,0.707174089,5.149040167,2.61823E-07,3.56768E-06
1634,RP11-779O18.3,33.21890222,-2.487812138,0.453465818,-5.486217567,4.10631E-08,6.80762E-07
1635,DUSP1,249.7504292,-3.222151933,0.238238089,-13.52492353,1.11459E-41,4.94689E-39
1636,RPL26L1,24.00249421,1.120811444,0.42379903,2.644676757,0.008176899,0.02715289
1637,ATP6V0E1,222.7891947,0.990059439,0.24885759,3.978417697,6.93754E-05,0.000481321
1638,CPEB4,44.9668809,-1.438220294,0.437174657,-3.289807106,0.001002561,0.004764081
1639,HRH2,24.98408863,6.238861114,0.459666702,13.57257571,5.82389E-42,2.66083E-39
1640,RP11-91H12.4,2.272577892,1.880964287,0.782075125,2.405094124,0.016168301,0.046919401
1641,THOC3,19.07232888,1.36183522,0.39122562,3.48094591,0.000499646,0.002627457
1642,SIMC1,21.51854057,1.390969763,0.375291905,3.706367618,0.000210253,0.001253289
1643,ARL10,34.94040115,1.459990357,0.335484257,4.351889326,1.34969E-05,0.000115452
1644,NOP16,48.80119751,1.09935718,0.355490585,3.092507163,0.001984734,0.008355248
1645,CLTB,45.99358106,-1.479536402,0.377203343,-3.922384114,8.76771E-05,0.000587819
1646,FAF2,175.3563906,-1.207325629,0.230097054,-5.247027758,1.54573E-07,2.22739E-06
1647,TSPAN17,13.17341221,1.727046825,0.45367699,3.806776324,0.00014079,0.000887954
1648,UIMC1,254.2556013,-0.780236427,0.175213554,-4.453059762,8.46552E-06,7.6411E-05
1649,PRELID1,120.2142193,1.095720651,0.241796308,4.531585525,5.85426E-06,5.48162E-05
1650,RGS14,20.21995688,1.324627555,0.36029927,3.676464718,0.000236489,0.00138784
1651,F12,5.489138196,2.090700073,0.744801981,2.807054929,0.004999672,0.018150245
1652,PDLIM7,22.81200386,0.911486115,0.333991523,2.729069607,0.00635133,0.022031765
1653,TMED9,126.7885943,1.002741768,0.221254633,4.532071281,5.84081E-06,5.47233E-05
1654,RP11-1252I4.2,3.537599063,3.93212817,0.898097751,4.378285289,1.19617E-05,0.000103806
1655,FAM153CP,5.467387722,0.852508717,0.173149415,4.923543738,8.49909E-07,1.01402E-05
1656,HNRNPAB,96.96370975,0.929744439,0.23096578,4.025464028,5.68631E-05,0.000404446
1657,PHYKPL,107.7859159,0.711036822,0.262053362,2.713328367,0.006661106,0.022938069
1658,ZNF354B,15.46052384,1.960677329,0.63164681,3.104072239,0.001908767,0.008092464
1659,ZNF879,8.051443037,3.235057759,0.773140837,4.184305889,2.86039E-05,0.000222723
1660,RUFY1,150.877093,-1.227526569,0.266197977,-4.611329447,4.00102E-06,3.94865E-05
1661,HNRNPH1,348.1202238,-0.461463774,0.122420889,-3.769485567,0.000163584,0.001013758
1662,SQSTM1,345.1537781,-0.747053685,0.178092538,-4.194750055,2.73173E-05,0.000214208
1663,RNF130,681.2780432,-0.995247857,0.155937042,-6.382369713,1.74368E-10,4.95181E-09
1664,CTB-129O4.1,1.516276304,2.857637358,1.097942522,2.602720361,0.009248736,0.029931221
1665,HEIH,13.9300504,1.472382772,0.478039417,3.080044697,0.002069695,0.008642647
1666,RACK1,2745.244696,0.308813873,0.098962107,3.120526459,0.001805281,0.007746749
1667,CTC-338M12.4,35.34280262,1.957410149,0.428809748,4.564751991,5.00085E-06,4.78345E-05
1668,AC138035.2,1.625760416,2.239170653,0.807723703,2.772198765,0.005567903,0.019774074
1669,FOXC1,3.639259862,3.863696477,0.912231813,4.235432728,2.28112E-05,0.000182466
1670,RP1-80B9.4,11.48771489,2.047705036,0.812422469,2.520492865,0.011719061,0.036213229
1671,MYLK4,1.604300253,2.810002289,0.978693189,2.871177934,0.004089453,0.015252235
1672,SERPINB9,5.139044893,2.979095784,0.727230311,4.096495619,4.19451E-05,0.000311163
1673,PRPF4B,255.2082546,-0.552484721,0.14856568,-3.718791043,0.000200179,0.001202465
1674,RPP40,8.663299595,3.943459687,0.700266972,5.631366096,1.78788E-08,3.2315E-07
1675,LYRM4-AS1,1.979163889,2.968935455,0.875078229,3.392765763,0.000691908,0.00345154
1676,FARS2,210.8414334,0.749055691,0.249179597,3.006087578,0.002646328,0.010584894
1677,RP1-256G22.2,3.973707736,2.463090272,0.806969047,3.052273542,0.00227115,0.009323986
1678,F13A1,69.76802672,-3.224807737,0.637344388,-5.059757015,4.19791E-07,5.42064E-06
1679,LY86,52.40410845,5.568078533,0.401589335,13.86510558,1.03074E-43,5.00361E-41
1680,RP11-69L16.4,3.226264101,3.857308029,0.738865515,5.220582026,1.78362E-07,2.51422E-06
1681,MAK,8.553780583,-2.493458315,0.759819232,-3.281646753,0.001032028,0.004875768
1682,RP3-510L9.1,1.944257171,2.971846169,0.913388057,3.253651222,0.001139321,0.005286203
1683,NEDD9,39.55699773,1.634574865,0.476573377,3.429849301,0.000603917,0.003092037
1684,RP1-257A7.4,1.590226214,2.362933358,0.963143669,2.453355021,0.014153058,0.042133691
1685,CD83,173.9394182,-1.498853313,0.284644344,-5.265705597,1.39652E-07,2.02365E-06
1686,RP11-146I2.1,31.21863117,3.927437923,0.481173107,8.162214113,3.28938E-16,2.36562E-14
1687,JARID2,1473.86022,-0.455406523,0.120388784,-3.782798589,0.000155075,0.000967005
1688,MYLIP,128.317912,-1.270802684,0.303857338,-4.182234632,2.88658E-05,0.000224313
1689,GMPR,27.35442816,-1.613183601,0.545094351,-2.959457564,0.003081811,0.012022315
1690,ATXN1,1.149126079,-1.652659572,0.424733452,-3.891051118,9.98109E-05,0.000658091
1691,NUP153,367.0593032,-0.927181326,0.168984463,-5.486784468,4.09316E-08,6.79307E-07
1692,NUP153-AS1,3.503671084,2.307025895,0.796169205,2.897657786,0.003759606,0.014233906
1693,KIF13A,291.5590542,-0.794001309,0.203876158,-3.894527524,9.83903E-05,0.000649828
1694,RNF144B,5.035538751,-3.032615806,0.953820813,-3.179439751,0.0014756,0.00656414
1695,SOX4,415.2629673,-0.919355994,0.15665736,-5.868578359,4.39548E-09,9.30236E-08
1696,CASC15,179.2321073,-4.883364781,0.406958251,-11.99967017,3.56715E-33,9.23535E-31
1697,MRS2,16.84566147,1.293005092,0.47122803,2.743905306,0.006071305,0.021279704
1698,RP3-425P12.6,13.2840277,1.349598315,0.516086844,2.615060491,0.008921165,0.02910774
1699,U91328.19,5.72184824,2.768733794,0.579312766,4.779341928,1.7587E-06,1.93208E-05
1700,H1-2,104.7932618,-1.479281523,0.290127128,-5.098735629,3.4193E-07,4.52077E-06
1701,H2BC4,64.48120659,-1.594095196,0.385376349,-4.136463483,3.52699E-05,0.000266924
1702,H2AC6,237.1230355,-1.872108526,0.280783214,-6.667451743,2.60283E-11,8.60263E-10
1703,H2BC5,68.30358687,-1.795852089,0.36336603,-4.942267419,7.72192E-07,9.33066E-06
1704,H3C4,8.912558619,-2.241813511,0.564055451,-3.974455891,7.05403E-05,0.000487661
1705,H4C5,8.194067168,-2.743027178,0.586593073,-4.676201107,2.92238E-06,3.01837E-05
1706,H2BC8,25.0309406,-3.154455683,0.607535087,-5.192219756,2.07802E-07,2.88471E-06
1707,BTN3A2,49.94763699,1.437113677,0.3355551,4.282794914,1.8456E-05,0.00015266
1708,BTN3A3,4.67463457,2.78534944,0.719552216,3.870948317,0.000108413,0.000707598
1709,HMGN4,36.29908733,1.819966246,0.33833893,5.379121604,7.48501E-08,1.15694E-06
1710,ABT1,15.60717573,2.085744276,0.440025396,4.740054316,2.13661E-06,2.29213E-05
1711,ZNF322,6.043956156,2.596402215,0.810704177,3.202650596,0.001361691,0.006132939
1712,H2BC11,32.17037885,-1.827758877,0.545596225,-3.350021118,0.000808054,0.003959719
