,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
342,SENP5,168.5027003,-0.910814952,0.317335614,-2.870194555,0.004102193,0.033921864
865,MALAT1,12271.77952,-0.915706119,0.196200849,-4.667187334,3.05351E-06,0.00015749
656,HOOK3,108.9134841,-0.91715558,0.340228586,-2.69570406,0.007024004,0.04932817
452,CHD1,426.9986145,-0.923509848,0.234714152,-3.934615101,8.33301E-05,0.001935308
535,FKBP5,160.8631888,-0.933688644,0.330666864,-2.823653493,0.004747969,0.03762743
1135,WHAMM,81.74693829,-0.934739034,0.341048471,-2.740780604,0.006129342,0.045178713
1513,MRTFA,221.4962677,-0.935822663,0.260258835,-3.595738312,0.000323473,0.005443081
963,GIHCG,41.20432997,-0.940649982,0.324476632,-2.898976041,0.003743835,0.031788198
1538,EIF2S3,85.55911322,-0.948733541,0.269895906,-3.515183156,0.000439451,0.006851852
657,RB1CC1,311.6304264,-0.954917926,0.249896867,-3.821248094,0.000132778,0.002744674
309,H1-10,42.47575389,-0.97405508,0.288414758,-3.377271976,0.000732086,0.009780849
1210,TCF25,340.7423328,-0.976154559,0.255552152,-3.8197861,0.000133567,0.002747921
321,CCNL1,224.5756429,-0.977978327,0.210403116,-4.648117127,3.34979E-06,0.00016808
1143,SLCO3A1,268.0495232,-0.980159468,0.311994089,-3.141596273,0.001680296,0.018055036
969,IRAK3,212.0062051,-0.981949459,0.288702187,-3.40125397,0.000670775,0.009287956
218,STK17B,394.8871303,-0.990224296,0.231268851,-4.281701975,1.85469E-05,0.00062364
72,PRPF38B,86.23410411,-0.991944048,0.361904432,-2.740900528,0.006127105,0.045178713
1365,CALR,57.67847759,-0.992586862,0.272860967,-3.637701918,0.000275082,0.004818924
437,SREK1,300.08849,-1.012563051,0.269848535,-3.752338521,0.000175193,0.003359367
79,HIPK1,97.18454235,-1.021751411,0.325595507,-3.138100465,0.001700466,0.01818367
1161,UBN1,73.29662444,-1.027132788,0.380050847,-2.702619386,0.006879547,0.048748569
654,PLEKHA2,114.2527177,-1.030818197,0.320068847,-3.220613964,0.001279163,0.014661543
978,ATP2B1,440.9690914,-1.031621402,0.264444902,-3.90108259,9.57635E-05,0.002145295
13,PRDM2,143.3512963,-1.034658913,0.303864611,-3.404999712,0.000661641,0.009228855
236,AGFG1,94.06546945,-1.038644123,0.343433677,-3.024293171,0.002492148,0.023721399
464,IRF1,247.3405132,-1.03965492,0.281761679,-3.68983789,0.000224397,0.00414033
860,STX5,71.1620434,-1.040831094,0.381948185,-2.725058358,0.006429012,0.046534802
734,NUP214,65.25165272,-1.059198224,0.383859142,-2.759340883,0.005791808,0.043346452
1162,TXNDC11,83.02366066,-1.060587167,0.365227784,-2.903906037,0.003685387,0.031436355
16,USP48,104.0122479,-1.084452452,0.362297781,-2.993262747,0.00276012,0.025431107
1299,WDR45B,68.41424284,-1.092067508,0.315286432,-3.46373138,0.000532738,0.007866224
788,BTAF1,182.0299188,-1.093313877,0.288566744,-3.788772961,0.000151393,0.003019423
703,AGTPBP1,94.16704567,-1.095571754,0.352434468,-3.108582884,0.001879869,0.01930173
1410,RELB,231.4715221,-1.096908115,0.31049293,-3.532795787,0.00041119,0.006560699
564,CDK19,112.6217577,-1.099543709,0.380733421,-2.88796215,0.003877465,0.032573646
690,PSIP1,51.21495091,-1.103909246,0.396620791,-2.783286382,0.005381128,0.041181045
86,NBPF12,35.42366581,-1.108028658,0.402493606,-2.752909962,0.005906814,0.04401926
327,PRKCI,62.39557976,-1.109803063,0.384800434,-2.884100339,0.003925337,0.032876176
392,KIAA1109,86.7715835,-1.11429578,0.334578181,-3.330449631,0.000867058,0.011154074
18,LUZP1,193.7058887,-1.116977396,0.319158261,-3.49976025,0.000465677,0.007111195
723,HSPA5,117.9219947,-1.119845927,0.348025883,-3.217708747,0.00129219,0.014757339
891,SCARNA9,19.00645042,-1.123963087,0.417136925,-2.694470376,0.007050059,0.049417262
112,NIBAN1,149.8295942,-1.137703762,0.371215271,-3.064808622,0.002178093,0.02154729
1030,DNAJC3,77.71816241,-1.138833973,0.379621165,-2.999922232,0.002700485,0.024996397
21,PNRC2,22.07275445,-1.142078321,0.412283428,-2.770129102,0.005603408,0.042384849
1473,CH507-528H12.1,72.16191742,-1.154691135,0.305762738,-3.776428555,0.000159093,0.003133542
776,SRGN,200.6992969,-1.157825168,0.294420037,-3.932562408,8.40452E-05,0.001941141
89,H2BC21,34.75862492,-1.161823129,0.362843575,-3.201994495,0.001364796,0.015425005
92,ENSA,91.49136358,-1.163941059,0.289155829,-4.025307259,5.6901E-05,0.00147424
853,CTNND1,84.5275536,-1.164568874,0.420313748,-2.770713255,0.005593366,0.042337772
260,UBE2E2,254.4056433,-1.178923317,0.32905381,-3.582767567,0.000339973,0.005635219
1516,SREBF2,119.8791566,-1.181078077,0.345251218,-3.42092371,0.000624088,0.008849765
1431,MYADM,83.87785801,-1.181950479,0.337291677,-3.504238493,0.000457915,0.007032992
1050,NFKBIA,560.4701008,-1.184618232,0.206465658,-5.737604238,9.60252E-09,1.25273E-06
1411,FOSB,139.6953453,-1.184630087,0.401435126,-2.950987618,0.003167596,0.028100379
1075,FOS,154.4698635,-1.185673755,0.336351978,-3.525098208,0.000423326,0.006688738
1124,SMAD3,121.0292244,-1.189289782,0.38041623,-3.126285602,0.001770295,0.018624453
587,FSCN1,16.58886024,-1.199248808,0.362377275,-3.309392976,0.000934985,0.011723817
1416,NOP53,56.54316286,-1.203675154,0.29062643,-4.141657578,3.44805E-05,0.000970442
768,CSGALNACT2,66.43205494,-1.205854473,0.412183141,-2.9255308,0.003438691,0.02993065
615,RABGEF1,205.1122732,-1.210040327,0.288698781,-4.191359325,2.77288E-05,0.000842424
577,GINM1,100.3989095,-1.212670556,0.348600337,-3.47868441,0.000503882,0.007565121
1377,COPE,58.73237886,-1.212867517,0.390111418,-3.109028504,0.001877036,0.019290503
387,SEC24B,189.1194901,-1.213441473,0.275392606,-4.406223867,1.05188E-05,0.000409275
1375,JUND,101.3183896,-1.217627758,0.226456809,-5.37686529,7.57938E-08,7.37261E-06
683,TOP1MT,20.63377233,-1.219093493,0.439860341,-2.771546736,0.005579066,0.042337772
1117,RSL24D1,24.91573464,-1.223248185,0.380231679,-3.217112752,0.001294877,0.014757339
1235,PHF12,45.62355016,-1.225546989,0.44030628,-2.783396569,0.005379301,0.041181045
69,CCDC18-AS1,76.56579775,-1.230361309,0.430370787,-2.858840205,0.004251929,0.034822483
700,MAMDC2,229.6107048,-1.238848846,0.416008064,-2.977944308,0.002901887,0.026419561
1496,EMID1,45.49939154,-1.24258988,0.401762023,-3.09285052,0.00198244,0.020021919
633,NAMPT,165.3871764,-1.24624246,0.398345947,-3.128543091,0.001756753,0.018570666
1364,JUNB,41.6815093,-1.248554908,0.323623107,-3.858052409,0.000114294,0.002468744
1239,PSMD11,63.41972412,-1.250228008,0.46289612,-2.700882452,0.006915578,0.048876252
1446,DSTN,26.8827354,-1.259956915,0.457904665,-2.751570384,0.005931027,0.044132192
694,UBAP1,186.6480306,-1.261057092,0.288509244,-4.370941716,1.23712E-05,0.000466612
159,YPEL5,43.68620109,-1.282423855,0.418406619,-3.065018083,0.002176568,0.02154729
1387,FXYD5,21.67134519,-1.28333621,0.30749201,-4.17355953,2.99877E-05,0.000886757
1301,USP14,127.4563046,-1.296582205,0.27269313,-4.754729989,1.98712E-06,0.000114766
827,NUP98,237.433799,-1.30227705,0.272804609,-4.773662197,1.80906E-06,0.00010614
887,GAB2,484.9567158,-1.305056185,0.266214925,-4.90226529,9.47378E-07,6.56592E-05
1108,TP53BP1,112.2793218,-1.315912532,0.333857503,-3.941539494,8.09603E-05,0.001906091
597,DNAH11,2.922248081,-1.318225423,0.476571583,-2.766059643,0.005673816,0.04271347
1084,ITPK1,36.30061926,-1.32052756,0.471594245,-2.80013502,0.005108124,0.03954955
1507,CSNK1E,53.02095082,-1.323782599,0.451282713,-2.933377596,0.003352958,0.029253309
1014,FBRSL1,34.10115208,-1.32530212,0.363746262,-3.643479696,0.000268977,0.004764862
749,PFKFB3,36.34690495,-1.35565948,0.486630023,-2.785811432,0.005339392,0.040974755
5,MEGF6,73.38533488,-1.368315195,0.46577769,-2.937700161,0.003306566,0.028962493
864,NEAT1,319.8394393,-1.378469041,0.188725124,-7.304109879,2.79108E-13,7.93598E-11
748,KLF6,336.4202571,-1.383750419,0.294694598,-4.695540501,2.65903E-06,0.000141081
1575,EMD,7.285125954,-1.383769029,0.442032438,-3.130469421,0.001745272,0.018502216
588,USP42,75.69243549,-1.399493499,0.367765551,-3.805395845,0.000141578,0.002875373
1418,PPP1R15A,84.68936343,-1.408395591,0.37900621,-3.716022464,0.000202384,0.003784539
808,ADD3,23.55343908,-1.426543015,0.489541753,-2.914037481,0.003567871,0.030717483
63,RP11-386I14.4,17.0799906,-1.430986604,0.314327101,-4.55253969,5.30022E-06,0.000237973
823,IFITM3,1.051589984,-1.435772824,0.454780458,-3.157067983,0.001593642,0.017317132
227,KLF7,33.14479615,-1.439175467,0.410157852,-3.508833151,0.000450077,0.006970539
1374,SLC35E1,36.71561158,-1.44542065,0.482483224,-2.995794627,0.002737307,0.025295
879,RELT,51.33958519,-1.455396937,0.436795941,-3.331983658,0.000862293,0.011119094
1570,MAP7D3,44.15958068,-1.461671654,0.488944796,-2.989441069,0.002794884,0.025677269
494,RUFY1,42.96866367,-1.467207455,0.430826585,-3.405563876,0.000660276,0.009221406
134,DUSP10,84.72791692,-1.477489029,0.309315261,-4.776644462,1.78245E-06,0.000105136
41,SMAP2,44.69236534,-1.483794984,0.390472189,-3.800001703,0.000144695,0.002912022
1564,TSC22D3,140.5532259,-1.485561442,0.294354558,-5.046843688,4.49169E-07,3.56262E-05
580,TMEM181,43.75558041,-1.487412256,0.503394724,-2.9547633,0.00312909,0.0278527
1532,SCML2,40.45202427,-1.48997296,0.550320237,-2.707465328,0.006779915,0.048317789
555,UFL1,33.14439211,-1.502529454,0.434665423,-3.456749429,0.000546733,0.00800888
802,SFXN3,5.38248885,-1.503386337,0.558238234,-2.69309095,0.007079295,0.049563892
1345,ZBTB7A,22.54460684,-1.511740854,0.43540311,-3.472048819,0.000516502,0.007677607
1346,SH3GL1,70.65353196,-1.520601573,0.36366767,-4.181294343,2.89854E-05,0.00086895
1127,C15orf39,10.18945866,-1.52730562,0.4626267,-3.301378021,0.000962112,0.011877132
1073,NPC2,21.94308865,-1.549648783,0.463650844,-3.342275344,0.000830946,0.010840422
1545,CDK16,4.446771831,-1.55512553,0.493295771,-3.152521515,0.001618669,0.017511624
2,ATAD3B,36.43542375,-1.555897815,0.528283837,-2.945192915,0.003227534,0.028518024
926,CD69,140.6698577,-1.556666744,0.337675057,-4.609954779,4.02757E-06,0.000190862
1331,AZU1,25.65150417,-1.557558373,0.469475402,-3.31765704,0.000907759,0.01147792
980,BTG1,26.75484622,-1.561018084,0.472966093,-3.300486247,0.000965174,0.011892022
1059,ACTR10,57.46882915,-1.569849605,0.44243663,-3.54819086,0.000387887,0.006256199
1366,IER2,38.56499559,-1.584967203,0.322899464,-4.908547027,9.17536E-07,6.43959E-05
759,DNAJC1,785.3754305,-1.58674063,0.202189062,-7.847806456,4.23377E-15,1.73882E-12
1116,FAM214A,33.27271589,-1.597692579,0.468034288,-3.413622934,0.000641052,0.009009669
634,TES,57.14378964,-1.598218946,0.453776991,-3.522036107,0.000428246,0.006726371
127,ATF3,8.980276698,-1.600479663,0.484824929,-3.301149691,0.000962895,0.011877132
1147,RAB11FIP3,41.11797855,-1.614226121,0.504763565,-3.19798463,0.001383917,0.015564149
1333,R3HDM4,35.29005099,-1.622067484,0.442130377,-3.66875376,0.000243736,0.004423544
1337,CSNK1G2,45.82454682,-1.632115842,0.383413516,-4.256803095,2.07371E-05,0.000673976
1372,BRD4,112.1582432,-1.632549692,0.341289634,-4.783472835,1.72292E-06,0.000102718
1390,NFKBID,51.93326135,-1.635720113,0.490404168,-3.335453122,0.000851605,0.011019194
1219,CNTROB,31.53559238,-1.64081704,0.545217951,-3.00946995,0.00261704,0.024489749
371,RASGEF1B,8.622740357,-1.642914554,0.606403991,-2.70927398,0.006743063,0.048117006
160,RASGRP3,74.0248595,-1.653541909,0.475355607,-3.478536669,0.000504159,0.007565121
546,DST,46.53298143,-1.661147382,0.463619411,-3.582997912,0.000339673,0.005635219
1088,RCOR1,344.9799122,-1.671952945,0.267887669,-6.241246388,4.34098E-10,7.89133E-08
1258,FMNL1-DT,38.58560091,-1.674535147,0.598056571,-2.799961122,0.005110876,0.03954955
14,IFFO2,48.02550515,-1.685950117,0.489273938,-3.4458204,0.000569329,0.008220423
36,CSF3R,117.5440052,-1.690975945,0.406613629,-4.15867995,3.20092E-05,0.000924349
1330,SLC66A2,48.19738742,-1.691446106,0.422630951,-4.00218229,6.27609E-05,0.001578131
739,GPSM1,25.3832264,-1.701152773,0.445212037,-3.820994565,0.000132915,0.002744674
1401,ZFP36,38.19653882,-1.704622371,0.410827442,-4.149241743,3.33578E-05,0.000947851
756,ARL5B,31.25976002,-1.710155955,0.585011495,-2.923286075,0.003463581,0.030052937
888,DLG2,5.128718937,-1.712322507,0.626830732,-2.731714354,0.006300574,0.045874633
515,H2BC15,22.49766561,-1.72148564,0.621770928,-2.768681461,0.005628363,0.042487377
820,INPP5A,76.37186871,-1.732043617,0.41043863,-4.219981969,2.44322E-05,0.000761035
121,CD55,47.96859932,-1.738113818,0.378688217,-4.589828099,4.43611E-06,0.000208441
1370,ADGRE5,546.632065,-1.753707446,0.288538717,-6.077892993,1.21772E-09,2.01542E-07
1039,CTD-2555K7.2,8.836336664,-1.754771014,0.528161445,-3.322414064,0.000892422,0.011361725
1338,MKNK2,17.02904336,-1.754899975,0.485485119,-3.614734842,0.000300655,0.005129177
1312,NPC1,40.44604853,-1.761386578,0.589938855,-2.985710408,0.002829204,0.025885352
720,RBM18,10.76109861,-1.776051145,0.608133693,-2.920494566,0.003494763,0.03020532
988,HSP90B1,87.86077916,-1.78399501,0.326520662,-5.463651203,4.6644E-08,4.87957E-06
296,NFKBIZ,87.75519197,-1.789301833,0.361319343,-4.952134088,7.3404E-07,5.35511E-05
62,AK5,21.2260544,-1.798040883,0.662716508,-2.71313731,0.006664948,0.047713113
607,KBTBD2,36.03554015,-1.79818073,0.469968763,-3.826170741,0.000130152,0.002702726
1298,CSNK1D,122.4572481,-1.811071557,0.355228469,-5.098328866,3.42665E-07,2.79398E-05
266,CSRNP1,10.29400401,-1.814981863,0.431358592,-4.207594097,2.58104E-05,0.000794969
811,TCF7L2,39.16355959,-1.815209804,0.631289046,-2.875402029,0.004035133,0.0335173
1486,PDXK,29.21540104,-1.832386912,0.598288651,-3.062713807,0.002193397,0.021658577
799,DNMBP,23.02622682,-1.833270543,0.560037742,-3.273476779,0.001062331,0.012735341
857,FADS1,16.70164694,-1.835470255,0.565103876,-3.248022769,0.0011621,0.013709068
574,TNFAIP3,51.77952941,-1.839962619,0.421336473,-4.366967344,1.25984E-05,0.000469764
354,SEL1L3,55.23894214,-1.856584085,0.543260136,-3.417486323,0.000632023,0.008916666
568,MAN1A1,74.11361399,-1.856865863,0.434572122,-4.272860059,1.92982E-05,0.000636897
4,SKI,48.94029832,-1.888127667,0.485344308,-3.890284969,0.000100127,0.002216175
54,TXNDC12,57.19206666,-1.914759143,0.467155475,-4.098762072,4.15366E-05,0.001123412
337,DGKG,84.75731828,-1.932543717,0.389656769,-4.959605145,7.06366E-07,5.18735E-05
566,DSE,16.23297729,-1.94410808,0.672175599,-2.892262206,0.003824786,0.032327021
1530,SYAP1,65.01226757,-1.945677868,0.372907229,-5.217592246,1.81264E-07,1.60803E-05
1065,GALNT16,1.857489352,-1.952016794,0.540588331,-3.610911819,0.000305122,0.00518863
1274,TEX14,18.49493263,-1.968535496,0.581541305,-3.385031257,0.000711701,0.009582269
176,EXOC6B,39.37274978,-1.971360681,0.552194197,-3.570049618,0.000356914,0.005872129
592,ARL4A,52.57935998,-1.977446935,0.433625642,-4.56026292,5.10896E-06,0.000234104
85,NBPF10,9.510167491,-1.983124738,0.492977059,-4.022752588,5.75219E-05,0.001482011
1407,NECTIN2,41.19019944,-1.988956416,0.520684728,-3.819886214,0.000133513,0.002747921
1379,HOMER3,3.527030525,-2.003051327,0.615462007,-3.254549111,0.001135725,0.013440829
153,RHOB,2.684291355,-2.011406208,0.546438708,-3.680936543,0.000232379,0.004241358
1090,TNFAIP2,12.55640652,-2.019806103,0.517430137,-3.90353394,9.47982E-05,0.002136622
979,ATP2B1-AS1,28.29790562,-2.024158941,0.708659377,-2.856321395,0.004285811,0.034970827
1339,MOB3A,33.55731971,-2.025488259,0.507642769,-3.989987412,6.60768E-05,0.001645699
91,MCL1,225.3330336,-2.032177242,0.261871614,-7.760204364,8.47926E-15,3.2423E-12
1464,CTSA,40.30342683,-2.032854134,0.429264711,-4.735665626,2.18337E-06,0.000121869
416,SLC9A3-AS1,15.755264,-2.042200058,0.756267391,-2.700367729,0.006926287,0.048888107
619,CCDC146,28.87754776,-2.042290568,0.722204068,-2.827858022,0.004686058,0.037268633
48,PLK3,12.91076501,-2.068129656,0.578793409,-3.573174165,0.00035268,0.005811098
325,PPM1L,33.91823541,-2.079886371,0.558294919,-3.725425936,0.000194986,0.003677205
833,DENND5A,364.4633412,-2.086937071,0.268855496,-7.76230021,8.34027E-15,3.2423E-12
824,CD151,15.25648003,-2.109014453,0.577166417,-3.654083796,0.000258102,0.004646254
511,H2AC6,48.76348676,-2.117466053,0.419584226,-5.046581638,4.49785E-07,3.56262E-05
163,AC016735.1,62.7315658,-2.120672134,0.482492658,-4.395242292,1.10649E-05,0.000427926
1123,MAP2K1,85.06563606,-2.129007919,0.539564545,-3.945789134,7.95376E-05,0.001892687
1029,GPC6,1.163569113,-2.140932328,0.569804238,-3.757312048,0.000171748,0.003312486
1148,TPSB2,29.72958587,-2.155267184,0.385628578,-5.58897164,2.28418E-08,2.66624E-06
1146,SELENOS,11.61514609,-2.161743688,0.629684542,-3.433058212,0.000596814,0.008561539
1203,CDYL2,13.10643543,-2.164965142,0.748690506,-2.891669022,0.003832014,0.032338816
440,OCLN,40.92116281,-2.168756039,0.501583683,-4.323816965,1.53353E-05,0.000541569
1430,ZNF331,51.71249935,-2.172426822,0.551056808,-3.942291954,8.07066E-05,0.001904162
1348,CATSPERD,19.15063892,-2.182459646,0.755081363,-2.890363546,0.003847965,0.03242408
58,PDE4B,10.22172954,-2.183013204,0.699399485,-3.121267963,0.001800741,0.018838129
1300,METRNL,18.23274141,-2.199286554,0.613118041,-3.587052425,0.000334437,0.005576802
1542,CASK,1.584183003,-2.211049123,0.69691535,-3.172622217,0.00151069,0.016668693
929,YBX3,74.57782003,-2.212550221,0.322891992,-6.852292026,7.2676E-12,1.71469E-09
1357,ICAM1,2.204131008,-2.237182536,0.75921683,-2.946697764,0.00321187,0.028402251
130,PTPN14,17.18638663,-2.2388183,0.736656803,-3.03916056,0.002372384,0.022955815
962,METTL1,3.432475139,-2.239874636,0.711365092,-3.148699117,0.00163999,0.01769051
47,ARMH1,135.1899493,-2.279573669,0.27888662,-8.173836611,2.98734E-16,1.38028E-13
510,H2BC4,11.05926042,-2.279911325,0.541575148,-4.209778335,2.55621E-05,0.000789578
365,CXCL8,70.26590586,-2.283518684,0.490650529,-4.654063431,3.25457E-06,0.000164794
1291,CDK3,3.885722835,-2.340622114,0.815376349,-2.870603392,0.004096892,0.033921864
1441,PRNP,6.295252217,-2.343870146,0.57525944,-4.074457509,4.61217E-05,0.00122063
691,ADAMTSL1,1.376992027,-2.358245913,0.678443571,-3.475964716,0.000509019,0.007620145
1329,CTDP1,18.57233839,-2.379854571,0.655329515,-3.631538818,0.000281736,0.004891687
331,LINC01208,7.206157453,-2.380247194,0.443363692,-5.368610999,7.93454E-08,7.65096E-06
758,PLXDC2,151.5799083,-2.386477527,0.429400478,-5.557696479,2.73358E-08,3.0465E-06
475,LINC01470,3.534065888,-2.406806888,0.545021252,-4.415987226,1.0055E-05,0.00039539
1305,PTPRM,3.331777529,-2.431377009,0.767388964,-3.168376302,0.00153293,0.016797092
1327,DOK6,3.447508236,-2.442097943,0.830740273,-2.939664806,0.003285675,0.028847861
1134,ABHD17C,26.87164711,-2.46217597,0.727909211,-3.382531686,0.00071821,0.009618635
1351,INSR,17.23088011,-2.486516149,0.713084791,-3.48698525,0.000488498,0.00739012
183,DUSP2,2.773611227,-2.488518996,0.752979539,-3.304895905,0.000950117,0.011798259
818,PTPRE,72.12012688,-2.495161104,0.48369666,-5.158524572,2.48903E-07,2.1733E-05
1220,PER1,154.7177318,-2.498110733,0.365475665,-6.835231369,8.18728E-12,1.89143E-09
1217,ZBTB4,16.58769189,-2.518271022,0.52336397,-4.811701165,1.49651E-06,9.1684E-05
706,NFIL3,12.56878177,-2.521506006,0.525592441,-4.797454851,1.60694E-06,9.68446E-05
322,IQCJ-SCHIP1,2.904325551,-2.553639084,0.926133019,-2.757313508,0.005827845,0.043547823
713,CTNNAL1,14.14710007,-2.557334934,0.898204727,-2.847162632,0.004411082,0.035688638
77,MOV10,16.67828218,-2.561084141,0.691568786,-3.703296323,0.000212816,0.00395296
620,MAGI2,1.760609617,-2.565008799,0.612420692,-4.188311784,2.81037E-05,0.000851481
497,F13A1,21.71109988,-2.569034372,0.754781296,-3.40368049,0.000664845,0.009261888
1472,HELZ2,3.137610209,-2.584418007,0.790757125,-3.268282921,0.001082021,0.012915539
1277,TANC2,35.34394945,-2.599053167,0.624043497,-4.164858987,3.11545E-05,0.000911536
1026,RGCC,42.59391339,-2.613577777,0.600178993,-4.35466387,1.33271E-05,0.000487738
1094,NSMCE3,2.345018237,-2.632232178,0.902103438,-2.917882881,0.003524167,0.030412052
862,NRXN2,9.742411885,-2.63688482,0.797816828,-3.305125598,0.000949338,0.011798259
919,PTMS,0.883265752,-2.666966499,0.772564069,-3.452097509,0.000556247,0.008084167
505,CASC15,72.12600619,-2.678369584,0.51328049,-5.218140253,1.80729E-07,1.60803E-05
866,RELA,35.51744507,-2.67941242,0.445785291,-6.010544703,1.84901E-09,2.80872E-07
679,EXT1,1.307752823,-2.684957199,0.993068881,-2.703696842,0.006857282,0.048681434
399,SMAD1,4.438528711,-2.689503336,0.942056913,-2.854926595,0.004304678,0.035098949
1229,RP11-160E2.6,5.769372526,-2.693294886,0.552726762,-4.87274196,1.1006E-06,7.30811E-05
538,TREM1,6.076400594,-2.699667718,0.846247599,-3.190162929,0.001421926,0.015862915
854,STX3,3.823806638,-2.700004825,0.965275628,-2.797133531,0.005155822,0.039841749
1445,MACROD2,2.857721254,-2.701199294,0.603157164,-4.478433573,7.51928E-06,0.000313463
1373,KLF2,70.82323091,-2.705514417,0.446546936,-6.058745892,1.37187E-09,2.23716E-07
1527,FRMPD4,1.724602432,-2.71373863,0.743480271,-3.650047937,0.000262191,0.004681868
294,ST3GAL6,24.03802912,-2.735843696,0.761518941,-3.592614116,0.000327377,0.005500433
674,MAILR,12.55846212,-2.742675041,0.710950494,-3.857758118,0.000114432,0.002468744
927,GABARAPL1,2.692921711,-2.773653831,0.908594398,-3.052686476,0.002268028,0.022183361
975,NAV3,2.273360082,-2.783602591,0.739511451,-3.764110192,0.000167143,0.003274648
138,OBSCN,14.07767938,-2.7858565,0.740046989,-3.764431912,0.000166928,0.003274648
463,MIR3936HG,8.029648144,-2.79456457,0.965577355,-2.894190254,0.003801378,0.032178226
42,CITED4,4.714375583,-2.796733574,0.70753429,-3.952788736,7.72456E-05,0.001850058
985,ANKS1B,4.455694736,-2.828175934,0.779720484,-3.62716639,0.000286549,0.004934065
282,STAB1,12.14898125,-2.842341663,0.663595029,-4.283247373,1.84185E-05,0.000622692
894,CNTN5,2.528366148,-2.858043598,0.585170428,-4.88412172,1.03891E-06,7.02467E-05
512,H3C4,2.342745267,-2.858259809,0.880690364,-3.245476419,0.001172543,0.013773651
388,MCUB,1.964244139,-2.874865766,0.805363714,-3.569648987,0.00035746,0.005872404
350,HTRA3,5.509714316,-2.87920006,0.931087009,-3.09229968,0.001986122,0.020021919
1526,WWC3,1.111182248,-2.884310438,0.985732756,-2.92605721,0.003432878,0.029903523
484,DUSP1,102.0783902,-2.90309021,0.353405696,-8.214610689,2.12854E-16,1.02623E-13
1528,PIGA,5.56736405,-2.915327971,0.822891004,-3.54278751,0.000395922,0.006362861
432,SETD9,3.920832493,-2.921765755,0.858840375,-3.401989287,0.000668973,0.009287956
571,TARID,1.285762988,-2.95092125,1.090894921,-2.705046282,0.006829487,0.048546273
1067,RP11-718G2.5,20.72930301,-2.952443032,0.750852467,-3.93212137,8.41995E-05,0.001941141
1076,JDP2,13.44000248,-2.956142538,0.66137088,-4.469719834,7.83221E-06,0.000324072
200,CXCR4,10.95651712,-2.973989885,0.578728317,-5.138835962,2.76446E-07,2.35808E-05
196,CLASP1-AS1,1.654862512,-2.978789994,0.725736454,-4.104506501,4.05179E-05,0.00109854
1205,C16orf46,5.755046229,-2.980372526,0.9867305,-3.020452419,0.002523974,0.023942124
124,SLC30A1,1.270853764,-2.987585778,0.789865923,-3.782396088,0.000155326,0.003081233
1367,MIR23AHG,206.8876266,-3.065092805,0.44015398,-6.963683044,3.3149E-12,8.54859E-10
934,EPS8,1.70780554,-3.090769196,1.084224208,-2.850673481,0.004362674,0.035389683
1487,ICOSLG,2.635761734,-3.099550995,0.996348874,-3.110909317,0.001865122,0.019185843
193,DPP10,2.309127622,-3.125653107,0.724162172,-4.316233611,1.58714E-05,0.000556956
504,FAM8A1,3.756860875,-3.138510986,0.768032626,-4.086429251,4.38063E-05,0.001173353
554,ANKRD6,3.444423712,-3.174956071,0.942950423,-3.367044538,0.000759784,0.010066006
312,RP11-657O9.1,4.481330937,-3.210051329,0.972713445,-3.300099681,0.000966505,0.011895198
422,CDH12,2.84496426,-3.226751525,0.785098382,-4.1099964,3.95665E-05,0.001078018
152,LINC00276,1.624860732,-3.229976072,1.112517037,-2.903304816,0.003692471,0.031472564
140,PCNX2,4.071565975,-3.233524086,0.792092892,-4.082253635,4.46011E-05,0.001188898
346,FGFRL1,1.895995568,-3.238700141,0.71515431,-4.528673178,5.93552E-06,0.000258114
1334,CNN2,11.26452422,-3.249647134,0.511436384,-6.353961579,2.09839E-10,3.87818E-08
1019,MTUS2,2.801656065,-3.287112691,0.792414985,-4.148221264,3.35068E-05,0.000947851
249,NEU4,4.865298845,-3.297757287,0.696834374,-4.732483657,2.21789E-06,0.000122402
96,S100A10,44.76584784,-3.299940413,0.437825378,-7.537115424,4.80481E-14,1.47177E-11
1058,PELI2,51.34542405,-3.308133864,0.702613439,-4.708327054,2.49758E-06,0.000134304
840,PDE3B,261.2174285,-3.325952692,0.404142387,-8.229655675,1.87752E-16,9.46357E-14
712,KLF4,1.599659184,-3.37166835,1.10201327,-3.059553311,0.002216673,0.021810728
973,PHLDA1,4.827976288,-3.395941139,0.860034387,-3.94861088,7.8606E-05,0.001874542
1555,NHSL2,2.261468982,-3.398734652,0.883005415,-3.849053012,0.000118575,0.002533491
52,SPATA6,2.777382573,-3.401267204,0.942360895,-3.609304273,0.000307019,0.005205714
1520,ODF3B,2.709654968,-3.422024419,0.94065392,-3.637920754,0.000274848,0.004818924
250,BHLHE40-AS1,2.08611567,-3.429427651,1.258799875,-2.724362878,0.006442568,0.046595176
56,CACHD1,1.085106159,-3.433301771,0.930327601,-3.690422351,0.000223882,0.00414033
384,AC003099.2,1.801472622,-3.454382637,0.883670226,-3.909130958,9.26287E-05,0.002096245
328,SKIL,11.35544284,-3.480369942,0.883391725,-3.939781009,8.1556E-05,0.001908642
1168,IQCK,8.889001298,-3.520736013,0.913220004,-3.85529883,0.000115588,0.002484029
